UserId;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;Education;Occupation;HouseOwnerFlag;TotalChildren;NumberChildrenAtHome;NumberCarsOwned;DateFirstPurchase;CommuteDistance
marcus21;Marcus;Rodriguez;1983-05-25;S;M;40000,00;Partial College;Skilled Manual;0;0;0;1;2014-01-21;1-2 Miles
dalton88;Dalton;Stewart;1982-12-03;S;M;60000,00;Partial College;Skilled Manual;0;0;0;2;2013-08-28;1-2 Miles
luke49;Luke;King;1983-03-23;S;M;70000,00;Partial College;Skilled Manual;0;0;0;2;2013-12-30;0-1 Miles
april4;April;Tang;1954-09-15;M;F;20000,00;Partial High School;Clerical;1;2;1;2;2011-11-10;1-2 Miles
deanna46;Deanna;Schmidt;1960-10-23;S;F;20000,00;Partial High School;Clerical;1;2;1;2;2011-11-05;5-10 Miles
jon47;Jon;Yuan;1960-04-18;M;M;20000,00;Partial High School;Clerical;1;2;1;2;2011-11-07;1-2 Miles
marvin11;Marvin;Gutierrez;1955-04-21;S;M;30000,00;Partial College;Clerical;0;3;0;2;2011-11-25;5-10 Miles
willie23;Willie;Tang;1961-10-20;M;M;20000,00;Partial High School;Clerical;1;2;1;2;2011-12-11;5-10 Miles
gerald36;Gerald;Arun;1957-02-10;S;M;20000,00;Partial High School;Clerical;1;2;1;2;2011-12-18;5-10 Miles
molly20;Molly;Perez;1956-11-13;M;F;20000,00;Partial High School;Clerical;1;2;1;2;2011-12-16;1-2 Miles
brianna45;Brianna;Brooks;1985-07-16;S;F;60000,00;Partial College;Skilled Manual;0;0;0;2;2011-05-16;1-2 Miles
brianna55;Brianna;McDonald;1984-08-02;S;F;70000,00;Partial College;Skilled Manual;0;0;0;2;2011-06-12;0-1 Miles
ronald24;Ronald;Perez;1958-04-17;S;M;20000,00;Partial High School;Clerical;1;2;1;2;2011-12-10;5-10 Miles
brent17;Brent;Guo;1957-08-16;M;M;30000,00;High School;Skilled Manual;1;3;0;2;2011-12-22;5-10 Miles
britta1;Britta;Simon;1964-03-19;M;F;40000,00;Partial College;Skilled Manual;1;2;0;2;2011-12-26;5-10 Miles
sam3;Sam;Wilson;1960-04-11;S;M;40000,00;Partial High School;Clerical;1;3;0;2;2011-12-08;5-10 Miles
christine1;Christine;Stone;1965-05-06;S;F;40000,00;Partial High School;Clerical;0;3;0;2;2011-12-21;5-10 Miles
summer10;Summer;Raman;1959-07-18;S;F;40000,00;Partial High School;Clerical;1;3;0;2;2011-12-03;5-10 Miles
kyle24;Kyle;Kumar;1980-12-23;S;M;40000,00;High School;Skilled Manual;1;0;0;2;2013-12-18;5-10 Miles
anthony19;Anthony;Anderson;1986-03-15;S;M;40000,00;High School;Skilled Manual;0;0;0;2;2011-06-12;1-2 Miles
jon18;Jon;Alonso;1980-11-18;S;M;40000,00;High School;Skilled Manual;0;0;0;2;2011-06-04;1-2 Miles
hunter11;Hunter;Butler;1981-05-10;M;M;40000,00;High School;Skilled Manual;1;0;0;2;2013-03-28;5-10 Miles
noah37;Noah;Carter;1981-02-06;M;M;60000,00;Partial College;Skilled Manual;0;0;0;2;2013-05-27;1-2 Miles
anna56;Anna;Robinson;1980-11-12;S;F;60000,00;Partial College;Skilled Manual;0;0;0;2;2011-06-19;1-2 Miles
charles55;Charles;Ramirez;1980-06-18;M;M;50000,00;High School;Skilled Manual;1;0;0;2;2013-07-27;5-10 Miles
stephanie40;Stephanie;Washington;1982-01-07;M;F;60000,00;Partial College;Professional;0;0;0;2;2013-06-14;1-2 Miles
alfredo23;Alfredo;Ortega;1961-09-08;S;M;80000,00;High School;Skilled Manual;1;2;0;2;2012-01-07;5-10 Miles
katherine96;Katherine;Hall;1982-05-10;S;F;60000,00;Partial College;Professional;0;0;0;2;2013-04-08;1-2 Miles
willie19;Willie;Cai;1962-12-03;M;M;70000,00;High School;Skilled Manual;1;2;0;2;2012-01-22;5-10 Miles
ricardo18;Ricardo;Goel;1962-09-24;S;M;70000,00;High School;Skilled Manual;1;2;0;2;2011-12-31;5-10 Miles
jordyn6;Jordyn;Jenkins;1984-01-25;S;F;80000,00;Bachelors;Management;0;0;0;1;2011-06-29;0-1 Miles
charles66;Charles;Morris;1980-05-13;S;M;60000,00;Partial College;Professional;1;0;0;2;2014-01-03;5-10 Miles
christopher26;Christopher;Winston;1979-08-09;S;M;60000,00;Partial College;Professional;0;0;0;2;2011-06-12;1-2 Miles
andrea29;Andrea;Roberts;1971-12-20;S;F;130000,00;Graduate Degree;Management;0;0;1;4;2013-05-14;1-2 Miles
alex3;Alex;Watson;1971-12-15;M;M;130000,00;Graduate Degree;Management;1;1;1;4;2013-07-07;0-1 Miles
alexis14;Alexis;Martinez;1963-03-25;M;F;70000,00;Partial High School;Skilled Manual;1;2;0;2;2013-07-01;5-10 Miles
benjamin9;Benjamin;Powell;1970-04-08;M;M;60000,00;Bachelors;Skilled Manual;1;4;4;3;2013-11-18;10+ Miles
jason29;Jason;Parker;1969-10-15;M;M;60000,00;Bachelors;Skilled Manual;0;4;2;2;2011-06-14;0-1 Miles
hailey17;Hailey;James;1970-03-13;S;F;60000,00;Bachelors;Skilled Manual;0;4;2;2;2011-06-25;0-1 Miles
savannah40;Savannah;Young;1968-10-05;S;F;70000,00;Bachelors;Professional;1;4;2;2;2012-03-20;2-5 Miles
jocelyn5;Jocelyn;Henderson;1969-01-01;S;F;70000,00;Bachelors;Professional;0;4;2;2;2011-06-02;0-1 Miles
mariah25;Mariah;Griffin;1968-09-10;S;F;70000,00;Bachelors;Professional;0;4;2;2;2011-06-03;0-1 Miles
noah26;Noah;Jai;1974-04-01;M;M;70000,00;Bachelors;Professional;1;4;2;2;2011-06-20;2-5 Miles
ebony33;Ebony;Gutierrez;1968-09-17;S;F;70000,00;Bachelors;Professional;0;4;2;2;2011-06-02;0-1 Miles
hunter2;Hunter;Coleman;1973-10-15;S;M;70000,00;Bachelors;Professional;0;0;0;1;2011-06-14;0-1 Miles
jenna20;Jenna;Lopez;1979-04-20;M;F;60000,00;Graduate Degree;Professional;1;2;2;0;2011-07-03;2-5 Miles
morgan9;Morgan;Perez;1931-05-23;S;F;90000,00;Bachelors;Professional;1;5;0;0;2011-07-15;0-1 Miles
miguel44;Miguel;Edwards;1974-01-29;S;M;70000,00;Bachelors;Professional;1;4;2;2;2011-07-11;2-5 Miles
julia25;Julia;Jones;1974-04-06;S;F;70000,00;Bachelors;Professional;1;4;2;3;2011-07-14;2-5 Miles
isaiah10;Isaiah;Howard;1969-05-14;M;M;70000,00;Bachelors;Professional;1;4;2;4;2012-03-14;2-5 Miles
rebecca8;Rebecca;Phillips;1968-10-14;S;F;70000,00;Bachelors;Professional;0;0;0;1;2011-07-24;0-1 Miles
jack19;Jack;Alexander;1969-02-18;M;M;70000,00;Bachelors;Professional;0;0;0;1;2013-08-11;0-1 Miles
isabella51;Isabella;Wright;1969-05-25;S;F;60000,00;Graduate Degree;Professional;1;3;2;0;2011-07-08;2-5 Miles
justin41;Justin;Harris;1968-11-23;M;M;60000,00;Graduate Degree;Professional;0;3;2;0;2011-07-11;0-1 Miles
isabel17;Isabel;Bryant;1968-07-23;M;F;60000,00;Graduate Degree;Professional;0;3;2;0;2011-08-07;0-1 Miles
hunter23;Hunter;Kumar;1978-11-18;M;M;40000,00;High School;Skilled Manual;1;3;2;2;2011-08-10;0-1 Miles
victor9;Victor;Muñoz;1973-01-14;S;M;40000,00;High School;Skilled Manual;1;4;3;2;2013-08-22;2-5 Miles
jeremy21;Jeremy;Price;1973-01-14;M;M;70000,00;Bachelors;Professional;1;1;0;1;2012-04-20;2-5 Miles
jenna7;Jenna;Parker;1968-02-19;S;F;70000,00;Bachelors;Professional;0;1;0;1;2011-08-16;0-1 Miles
arianna20;Arianna;Hayes;1973-03-08;M;F;70000,00;Partial College;Skilled Manual;1;1;0;1;2012-04-06;2-5 Miles
stephanie39;Stephanie;Flores;1967-11-09;M;F;70000,00;Partial College;Skilled Manual;1;1;0;1;2012-04-18;0-1 Miles
heidi4;Heidi;Chandra;1977-11-20;S;F;40000,00;High School;Skilled Manual;1;4;3;3;2011-08-26;10+ Miles
richard10;Richard;Garcia;1983-03-10;S;M;40000,00;High School;Skilled Manual;1;4;2;2;2011-08-05;2-5 Miles
jack41;Jack;Phillips;1966-09-30;M;M;40000,00;High School;Skilled Manual;1;4;2;2;2012-06-26;0-1 Miles
faith32;Faith;Murphy;1967-02-12;M;F;60000,00;Partial College;Skilled Manual;1;1;0;1;2011-08-28;0-1 Miles
katherine68;Katherine;Wright;1967-05-21;M;F;60000,00;Partial College;Skilled Manual;1;1;0;1;2011-09-08;0-1 Miles
richard89;Richard;Rivera;1966-09-01;M;M;60000,00;Partial College;Skilled Manual;1;1;0;1;2011-09-14;2-5 Miles
joshua17;Joshua;Thompson;1965-12-29;M;M;40000,00;High School;Skilled Manual;1;4;2;2;2012-06-25;2-5 Miles
connor40;Connor;Lopez;1971-10-02;S;M;40000,00;Bachelors;Professional;0;0;0;1;2013-06-01;0-1 Miles
nicholas2;Nicholas;Lee;1972-09-21;S;M;50000,00;Partial College;Skilled Manual;0;0;0;1;2011-09-23;2-5 Miles
samuel72;Samuel;Walker;1973-04-01;S;M;50000,00;Partial College;Skilled Manual;0;0;0;1;2011-09-28;0-1 Miles
denise14;Denise;Subram;1973-05-24;S;F;60000,00;Graduate Degree;Professional;0;0;0;1;2011-09-10;2-5 Miles
arthur45;Arthur;Washington;1966-05-08;M;F;60000,00;Partial College;Skilled Manual;1;1;0;1;2011-09-11;0-1 Miles
elizabeth23;Elizabeth;Clark;1966-05-18;M;F;60000,00;Partial College;Skilled Manual;1;1;0;1;2011-09-14;0-1 Miles
garrett10;Garrett;Peterson;1965-04-22;M;M;60000,00;Bachelors;Professional;1;4;3;0;2013-11-25;2-5 Miles
jesse13;Jesse;Morgan;1970-04-04;M;M;60000,00;Bachelors;Professional;0;4;3;0;2013-06-07;0-1 Miles
jennifer90;Jennifer;Gonzales;1970-06-19;M;F;70000,00;Graduate Degree;Professional;1;5;5;3;2014-01-20;10+ Miles
luis15;Luis;Foster;1965-03-12;M;M;70000,00;Graduate Degree;Professional;1;5;5;3;2013-12-28;10+ Miles
morgan5;Morgan;Campbell;1965-06-21;M;F;70000,00;Graduate Degree;Professional;1;5;5;3;2013-03-02;10+ Miles
daisuke0;Daisuke;Yanagishima;1970-03-07;S;F;80000,00;Graduate Degree;Professional;0;2;0;0;2011-09-05;0-1 Miles
mark8;Mark;Bebbington;1969-08-12;M;M;80000,00;Partial College;Skilled Manual;1;1;0;1;2011-10-08;2-5 Miles
victoria10;Victoria;Taylor;1969-04-17;S;F;60000,00;Bachelors;Professional;1;1;0;1;2012-07-17;2-5 Miles
olivia39;Olivia;Torres;1963-12-19;S;F;60000,00;Bachelors;Professional;0;1;0;1;2011-10-14;0-1 Miles
gabriel22;Gabriel;Chow;1963-10-20;M;M;60000,00;Bachelors;Professional;1;1;0;1;2011-10-04;2-5 Miles
fernando25;Fernando;King;1963-11-06;S;M;60000,00;Bachelors;Professional;0;1;0;1;2011-10-17;0-1 Miles
derrick8;Derrick;Alonso;1963-11-04;M;M;70000,00;Graduate Degree;Professional;0;5;4;2;2013-02-03;0-1 Miles
zachary46;Zachary;Thompson;1964-01-15;M;M;80000,00;Graduate Degree;Professional;1;5;0;0;2011-10-23;0-1 Miles
luis54;Luis;Allen;1980-05-01;M;M;80000,00;Graduate Degree;Management;1;4;4;1;2012-01-03;0-1 Miles
barry17;Barry;Lopez;1980-04-16;M;M;100000,00;Graduate Degree;Management;1;1;0;0;2012-01-08;0-1 Miles
meghan10;Meghan;Gutierrez;1975-01-25;S;F;100000,00;Graduate Degree;Management;1;1;0;0;2012-01-23;0-1 Miles
jamie18;Jamie;Gao;1980-03-31;M;F;100000,00;Graduate Degree;Management;1;1;0;0;2012-01-27;2-5 Miles
crystal8;Crystal;Huang;1974-05-09;M;F;60000,00;Bachelors;Professional;0;2;2;1;2012-01-07;0-1 Miles
jill18;Jill;Gutierrez;1981-10-17;S;F;80000,00;Graduate Degree;Management;1;4;4;1;2012-02-08;0-1 Miles
aimee0;Aimee;Zhang;1975-08-15;S;F;90000,00;Bachelors;Professional;1;2;0;0;2012-02-28;0-1 Miles
cindy8;Cindy;Srini;1972-11-10;S;F;70000,00;Bachelors;Professional;1;5;5;3;2013-03-07;10+ Miles
michele6;Michele;Luo;1975-06-23;S;F;110000,00;Graduate Degree;Management;0;1;0;1;2012-02-27;1-2 Miles
brandy11;Brandy;Garcia;1980-10-10;S;F;130000,00;Graduate Degree;Management;0;1;0;1;2012-02-28;2-5 Miles
roy34;Roy;Vazquez;1977-07-15;M;M;80000,00;Graduate Degree;Management;0;5;5;3;2012-02-23;0-1 Miles
rebekah12;Rebekah;Subram;1971-04-21;M;F;60000,00;Bachelors;Professional;1;3;3;1;2013-06-15;5-10 Miles
katrina7;Katrina;Kumar;1976-05-23;S;F;60000,00;Bachelors;Professional;0;3;3;1;2014-01-25;0-1 Miles
leslie2;Leslie;Ruiz;1976-08-01;M;F;70000,00;Bachelors;Professional;1;5;5;4;2013-02-05;10+ Miles
danny15;Danny;Vazquez;1976-07-09;S;M;70000,00;Bachelors;Professional;1;0;0;1;2012-02-06;5-10 Miles
rosa14;Rosa;Gao;1975-06-24;M;F;60000,00;Bachelors;Professional;1;3;3;2;2013-08-28;0-1 Miles
shannon36;Shannon;Vazquez;1980-11-21;S;M;60000,00;Bachelors;Professional;1;3;3;2;2013-07-19;5-10 Miles
haley54;Haley;Wright;1970-04-19;S;F;60000,00;Bachelors;Professional;1;3;3;2;2013-11-04;5-10 Miles
erik13;Erik;Dominguez;1978-12-15;S;M;20000,00;Partial High School;Manual;1;0;0;2;2013-02-21;1-2 Miles
nicole61;Nicole;Flores;1984-12-20;S;F;30000,00;Partial College;Clerical;0;0;0;1;2013-08-29;2-5 Miles
robert75;Robert;Garcia;1968-01-10;M;M;60000,00;High School;Professional;1;2;0;2;2013-11-05;5-10 Miles
ana13;Ana;Butler;1962-11-21;M;F;70000,00;Partial College;Professional;1;2;1;0;2012-07-15;5-10 Miles
gloria12;Gloria;Torres;1963-01-02;M;F;70000,00;Partial College;Professional;1;3;2;0;2011-09-30;0-1 Miles
devin58;Devin;Griffin;1963-04-05;M;M;90000,00;Partial College;Professional;0;2;0;1;2011-10-10;2-5 Miles
jodi21;Jodi;Becker;1967-08-05;M;F;80000,00;Partial High School;Skilled Manual;1;2;0;2;2013-10-29;5-10 Miles
gavin11;Gavin;Hughes;1972-10-12;S;M;80000,00;Partial High School;Skilled Manual;0;2;0;2;2013-04-20;1-2 Miles
samuel5;Samuel;Jenkins;1972-12-08;S;M;80000,00;Partial High School;Skilled Manual;0;2;0;2;2013-09-29;1-2 Miles
kara8;Kara;Kumar;1967-05-15;S;F;80000,00;Partial High School;Skilled Manual;1;2;0;2;2013-10-04;5-10 Miles
ashley25;Ashley;Hall;1961-10-05;M;F;80000,00;Partial High School;Skilled Manual;1;2;0;2;2013-05-20;5-10 Miles
brad12;Brad;Oliver;1961-06-30;M;M;60000,00;High School;Professional;1;2;0;2;2013-07-25;5-10 Miles
christopher13;Christopher;White;1972-12-01;M;M;60000,00;High School;Professional;0;2;0;2;2012-07-02;1-2 Miles
clarence5;Clarence;Ye;1962-03-14;S;M;60000,00;High School;Professional;0;2;0;2;2011-10-02;1-2 Miles
joshua4;Joshua;Williams;1938-06-23;M;M;40000,00;Partial College;Professional;1;3;0;2;2013-12-25;5-10 Miles
carolyn12;Carolyn;Subram;1970-10-22;M;F;90000,00;Partial College;Professional;1;5;5;3;2013-05-19;2-5 Miles
austin47;Austin;Anderson;1976-03-18;M;M;100000,00;Bachelors;Management;1;3;1;3;2013-03-19;2-5 Miles
dylan52;Dylan;Lee;1976-01-10;S;M;100000,00;Bachelors;Management;0;4;1;4;2013-03-31;0-1 Miles
ethan12;Ethan;Foster;1976-08-16;S;M;100000,00;Partial College;Professional;1;4;1;4;2011-10-20;2-5 Miles
karen31;Karen;Zeng;1971-06-14;S;F;100000,00;Partial College;Professional;1;4;1;4;2011-11-04;2-5 Miles
barry14;Barry;Subram;1970-08-17;S;M;110000,00;Bachelors;Management;1;2;2;3;2011-11-21;2-5 Miles
faith38;Faith;Stewart;1982-05-21;S;F;120000,00;Bachelors;Management;1;3;2;4;2011-11-21;2-5 Miles
andrew19;Andrew;Anderson;1971-04-20;M;M;130000,00;Graduate Degree;Management;1;1;1;4;2013-05-14;0-1 Miles
kyle31;Kyle;Edwards;1976-11-08;M;M;130000,00;Graduate Degree;Management;1;1;2;1;2011-11-20;0-1 Miles
connor9;Connor;Butler;1970-10-16;S;M;170000,00;Graduate Degree;Management;0;0;0;3;2011-11-10;1-2 Miles
chad21;Chad;Raji;1970-03-11;M;M;80000,00;Partial College;Professional;1;4;3;2;2013-05-18;2-5 Miles
wesley11;Wesley;Lu;1970-01-10;M;M;80000,00;Partial College;Professional;1;4;3;2;2013-10-29;0-1 Miles
logan40;Logan;Scott;1969-12-18;M;M;100000,00;Partial College;Professional;1;5;2;1;2013-06-28;2-5 Miles
chloe75;Chloe;Powell;1975-02-16;S;F;110000,00;Bachelors;Management;0;3;2;4;2013-10-17;1-2 Miles
elizabeth21;Elizabeth;Martinez;1962-01-24;M;F;70000,00;Partial College;Professional;0;3;2;0;2011-11-22;0-1 Miles
erin17;Erin;Morgan;1961-07-22;M;F;70000,00;Partial College;Professional;0;3;2;1;2013-11-18;0-1 Miles
dylan9;Dylan;Patterson;1967-12-13;M;M;70000,00;Partial College;Professional;1;4;3;0;2013-11-04;5-10 Miles
jessica40;Jessica;Foster;1973-03-15;M;F;70000,00;Partial College;Professional;1;4;3;0;2013-03-05;0-1 Miles
elijah14;Elijah;Patterson;1961-12-31;S;M;90000,00;Partial College;Professional;1;2;1;0;2011-11-20;5-10 Miles
brittany4;Brittany;Henderson;1961-01-04;S;F;80000,00;Partial High School;Skilled Manual;0;2;0;2;2013-04-22;1-2 Miles
kelli0;Kelli;Zhang;1961-01-01;S;F;80000,00;Partial High School;Skilled Manual;1;2;0;2;2013-12-08;5-10 Miles
julia12;Julia;Adams;1939-10-09;S;F;50000,00;Graduate Degree;Management;0;2;0;2;2013-11-27;1-2 Miles
isaac20;Isaac;Reed;1969-04-14;M;M;80000,00;Partial College;Professional;1;4;3;2;2013-08-25;2-5 Miles
jessica71;Jessica;Walker;1974-04-23;S;F;90000,00;Partial College;Professional;1;0;0;2;2011-11-18;2-5 Miles
kelly8;Kelly;Ross;1968-05-12;M;F;80000,00;Partial College;Professional;1;5;4;2;2013-06-21;5-10 Miles
isaac25;Isaac;Collins;1968-05-22;M;M;80000,00;Partial College;Professional;1;5;4;3;2013-11-24;5-10 Miles
alberto13;Alberto;Dominguez;1973-05-07;M;M;90000,00;Partial College;Professional;1;5;4;3;2013-02-24;1-2 Miles
ryan54;Ryan;Robinson;1979-03-09;M;M;90000,00;Partial College;Professional;1;5;4;4;2013-07-14;5-10 Miles
sydney47;Sydney;Roberts;1968-05-22;M;F;100000,00;Partial College;Professional;1;1;2;3;2013-06-09;5-10 Miles
edward7;Edward;Green;1968-02-20;S;M;100000,00;Partial College;Professional;0;1;2;3;2013-03-12;1-2 Miles
christian31;Christian;Johnson;1973-07-01;S;M;130000,00;Bachelors;Management;0;1;2;4;2011-11-03;2-5 Miles
alyssa0;Alyssa;Smith;1967-08-05;S;F;150000,00;Partial College;Professional;0;1;1;4;2011-11-27;2-5 Miles
luke25;Luke;Jenkins;1967-10-24;M;M;160000,00;Bachelors;Management;0;1;2;3;2011-11-28;2-5 Miles
ian49;Ian;Powell;1967-01-23;M;M;70000,00;Partial College;Professional;1;5;4;3;2013-06-17;5-10 Miles
sean18;Sean;Cox;1967-01-17;M;M;80000,00;Partial College;Professional;1;5;4;3;2013-10-21;5-10 Miles
ashley26;Ashley;Price;1972-07-23;M;F;90000,00;High School;Professional;1;4;3;1;2013-10-11;5-10 Miles
ethan4;Ethan;Perry;1978-03-12;M;M;90000,00;High School;Professional;1;4;3;2;2013-09-13;5-10 Miles
terry20;Terry;Rai;1967-02-08;S;M;110000,00;Bachelors;Management;0;1;3;3;2011-11-10;2-5 Miles
mathew2;Mathew;Moreno;1972-10-19;S;M;110000,00;Bachelors;Management;1;1;3;3;2011-11-02;5-10 Miles
chloe67;Chloe;Bennett;1967-02-18;M;F;160000,00;Bachelors;Management;0;1;2;4;2011-11-11;2-5 Miles
devin80;Devin;Morgan;1960-10-31;S;M;80000,00;Partial High School;Skilled Manual;1;2;0;2;2013-12-15;5-10 Miles
nicole62;Nicole;Washington;1966-08-06;S;F;60000,00;High School;Professional;0;2;0;2;2011-11-21;1-2 Miles
sarah39;Sarah;Butler;1966-06-07;M;F;60000,00;High School;Professional;0;2;0;2;2011-11-02;1-2 Miles
trinity2;Trinity;Kelly;1972-01-08;M;F;70000,00;High School;Professional;1;4;3;0;2013-08-12;5-10 Miles
kevin55;Kevin;Wright;1960-07-24;M;M;90000,00;High School;Professional;1;2;1;1;2011-12-22;10+ Miles
robert25;Robert;Flores;1940-12-08;S;M;130000,00;Graduate Degree;Management;0;2;3;3;2011-12-21;2-5 Miles
daniel13;Daniel;Lee;1941-03-08;S;M;130000,00;Graduate Degree;Management;0;2;3;3;2011-12-28;2-5 Miles
christina12;Christina;Bell;1941-07-08;M;F;40000,00;Partial College;Professional;0;3;0;2;2013-05-16;1-2 Miles
james49;James;Ptaszynski;1941-09-30;S;F;40000,00;Partial College;Professional;1;3;0;2;2014-01-15;5-10 Miles
phillip9;Phillip;Smith;1941-07-12;M;M;50000,00;Graduate Degree;Management;1;2;0;2;2013-07-08;5-10 Miles
ana2;Ana;Wood;1965-12-20;S;F;90000,00;High School;Professional;0;4;3;2;2013-03-31;1-2 Miles
jack28;Jack;Yang;1965-09-23;M;M;90000,00;High School;Professional;1;4;3;3;2014-01-07;5-10 Miles
timothy26;Timothy;Edwards;1971-02-10;M;M;100000,00;Partial College;Professional;0;0;3;0;2013-08-21;1-2 Miles
morgan86;Morgan;Gonzales;1977-05-06;M;F;110000,00;Partial College;Professional;0;3;3;4;2013-06-12;2-5 Miles
connor47;Connor;King;1965-09-09;S;M;120000,00;High School;Professional;1;5;4;3;2011-12-19;5-10 Miles
alexis10;Alexis;Thomas;1965-10-10;M;F;130000,00;Bachelors;Management;1;4;3;3;2011-12-04;0-1 Miles
dylan45;Dylan;Thompson;1971-05-02;S;M;170000,00;Graduate Degree;Management;0;1;1;2;2014-01-05;2-5 Miles
dalton19;Dalton;Rodriguez;1965-08-30;M;M;70000,00;Partial High School;Skilled Manual;1;3;0;2;2013-10-22;5-10 Miles
james34;James;Alexander;1960-05-04;M;M;70000,00;High School;Professional;1;3;1;0;2011-12-11;1-2 Miles
sarah31;Sarah;Coleman;1960-01-07;M;F;70000,00;High School;Professional;1;3;1;1;2011-12-18;5-10 Miles
luke26;Luke;Perry;1959-02-07;M;M;70000,00;Graduate Degree;Management;1;3;0;2;2011-12-08;5-10 Miles
caitlin14;Caitlin;Rivera;1958-09-10;S;F;70000,00;Graduate Degree;Management;1;3;0;2;2012-08-04;5-10 Miles
isaac4;Isaac;Peterson;1964-02-14;S;M;70000,00;Graduate Degree;Management;1;3;0;2;2011-12-12;5-10 Miles
savannah33;Savannah;Mitchell;1959-04-23;S;F;70000,00;Graduate Degree;Management;0;3;0;2;2012-08-29;1-2 Miles
ashley15;Ashley;Martin;1959-01-02;S;F;70000,00;Graduate Degree;Management;0;3;0;2;2011-12-17;1-2 Miles
samuel50;Samuel;Wright;1958-04-07;M;M;40000,00;Partial College;Professional;1;3;0;2;2013-05-23;5-10 Miles
ashley41;Ashley;Butler;1958-02-22;M;F;40000,00;Partial College;Professional;1;3;0;2;2013-06-18;5-10 Miles
danielle8;Danielle;Gray;1962-11-14;M;F;40000,00;Partial College;Professional;1;3;0;2;2013-12-15;5-10 Miles
miguel21;Miguel;Lewis;1956-10-18;S;M;40000,00;Partial College;Professional;0;3;0;2;2012-01-24;1-2 Miles
madeline9;Madeline;Nelson;1957-01-13;M;F;40000,00;Partial College;Professional;0;3;0;2;2012-01-14;1-2 Miles
lauren63;Lauren;Gonzales;1967-10-01;S;F;40000,00;Partial College;Professional;1;4;0;2;2013-12-19;5-10 Miles
isabella44;Isabella;Scott;1957-05-06;S;F;40000,00;Partial College;Professional;1;4;0;2;2013-02-10;5-10 Miles
riley27;Riley;James;1966-09-05;M;F;40000,00;Partial College;Professional;1;4;0;2;2013-06-11;5-10 Miles
sara30;Sara;Roberts;1956-05-13;S;F;40000,00;Partial College;Professional;1;4;0;2;2013-06-03;5-10 Miles
alexandra7;Alexandra;Bell;1960-10-22;M;F;30000,00;High School;Professional;1;4;0;2;2013-12-11;5-10 Miles
terry18;Terry;Chander;1954-09-30;M;M;30000,00;High School;Professional;1;4;0;2;2012-01-06;5-10 Miles
samuel36;Samuel;Phillips;1960-05-23;S;M;30000,00;High School;Professional;1;4;0;2;2013-07-07;5-10 Miles
jodi22;Jodi;Anand;1969-10-02;M;F;60000,00;Bachelors;Professional;1;4;4;2;2013-12-16;0-1 Miles
ronnie3;Ronnie;Liu;1975-11-10;M;M;60000,00;Bachelors;Professional;1;4;4;3;2013-03-23;10+ Miles
lawrence18;Lawrence;Suarez;1969-04-24;M;M;60000,00;Bachelors;Professional;1;3;2;2;2012-02-06;5-10 Miles
shelby13;Shelby;Ward;1969-06-12;S;F;70000,00;Bachelors;Professional;0;0;0;1;2013-01-31;5-10 Miles
jesse46;Jesse;Hall;1969-01-07;S;M;70000,00;Bachelors;Professional;1;0;0;1;2012-02-08;5-10 Miles
bridget21;Bridget;Goel;1983-10-29;M;F;90000,00;Bachelors;Professional;1;3;3;0;2012-02-01;1-2 Miles
erica13;Erica;Sun;1972-08-20;M;F;90000,00;Bachelors;Professional;1;3;3;0;2012-03-19;1-2 Miles
tabitha15;Tabitha;Gonzalez;1972-12-24;M;F;90000,00;Bachelors;Professional;1;3;3;0;2013-08-10;0-1 Miles
joshua21;Joshua;Clark;1972-10-05;M;M;90000,00;Bachelors;Professional;1;4;4;0;2013-09-06;0-1 Miles
latoya14;Latoya;Chander;1967-09-06;M;F;70000,00;Partial College;Skilled Manual;1;1;0;1;2012-03-29;5-10 Miles
derek15;Derek;Nara;1972-07-17;S;M;60000,00;Partial College;Skilled Manual;1;1;0;1;2013-03-02;5-10 Miles
emily34;Emily;Long;1972-06-26;S;F;100000,00;Graduate Degree;Management;0;0;0;1;2012-03-22;1-2 Miles
jorge16;Jorge;Zhu;1983-03-23;S;M;110000,00;Graduate Degree;Management;1;0;0;3;2013-02-07;1-2 Miles
micheal8;Micheal;Dominguez;1966-06-25;M;M;60000,00;Partial College;Skilled Manual;1;1;0;1;2012-03-25;5-10 Miles
michele27;Michele;Mehta;1965-02-05;M;F;90000,00;Bachelors;Professional;1;1;0;1;2013-07-04;5-10 Miles
cassidy21;Cassidy;Russell;1938-08-08;S;F;40000,00;Bachelors;Professional;1;2;0;1;2013-05-05;5-10 Miles
calvin2;Calvin;Shen;1971-04-12;M;M;70000,00;Bachelors;Professional;0;0;0;1;2013-07-07;0-1 Miles
laura8;Laura;Wang;1970-09-08;M;F;80000,00;Bachelors;Professional;1;5;5;4;2013-12-12;1-2 Miles
ivan9;Ivan;Subram;1970-08-01;M;M;80000,00;Bachelors;Professional;1;5;5;4;2013-12-22;1-2 Miles
michael47;Michael;Thompson;1970-09-24;M;M;80000,00;Bachelors;Professional;1;5;5;4;2012-03-11;1-2 Miles
casey16;Casey;Chande;1969-09-11;S;F;70000,00;Bachelors;Professional;0;0;0;1;2013-10-04;5-10 Miles
nancy14;Nancy;Rana;1975-10-24;S;F;70000,00;Bachelors;Professional;0;0;0;1;2012-03-24;0-1 Miles
